Course Number,Course Name,Credit Count,Prerequisites,Color Group
Prerequisites: ME,"201, ME 214, PHYS 222, EE 230, PHYS 232, EE","240,",,
Prerequisites: ME,"201, ME 214, PHYS 222, EE 230, PHYS 232, EE","240,",,
ME 344,Instrumentation,3,,
Prerequisites: ME,"203, ME 214, EE 230,",EE,,
ME 398,CPT: Co-Operative Experience,0,,
Prerequisites: ME,201. At least 60 credits earned; in,good,,
ME 415,Structural Analysis,3,,
Minimum design,loads for buildings using ASCE 7,guidelines,,
Minimum design,loads for buildings using ASCE 7,guidelines,,
ME 416,Thermal/Fluid Systems Design,3,,
Prerequisites: ME,"324,",ME,,
ME 417,Design of Machine Elements,3,,
Prerequisites: ME,"214,",ME,,
ME 418,Mechanical Systems Design,3,,
ME 418,Mechanical Systems Design,3,,
ME 420,Computer Aided Engineering,3,,
Prerequisite: ME,"203, ME 324, ME",417,,
Prerequisites: ME,"203, ME 324,",ME,,
ME 422,Mechanics of Composite Materials,3,,
ME 422,Mechanics of Composite Materials,3,,
318 2024-2025,Undergraduate,Catalog,,
ME 424,Analysis and Design of Heat Transfer Equipment,3,,
ME 424,Analysis and Design of Heat Transfer Equipment,3,,
ME 426,Aerosol Theory and Technology,3,,
ME 428,Design Project I,3,,
to be,completed in ME 438. Prereq: senior standing,in,,
Prerequisites: ME,"324, ME 329, ME 333, ME 336, ME 341,",ME,,
ME 429,Energy Conversion,3,,
Prerequisites: ME,"324,",ME,,
ME 431,Building Information Modeling (BIM),for,,
ME 431,Building Information Modeling (BIM),for,Instructor Permission,
ME 432,HVAC&R Systems and Applications,1,,
Prerequisites: ME,"321, ME 324, ME 329 or",instructor,,
ME 433,Design for Manufacturing and Assembly,3,,
ME 436W,Mechanical Engineering Experimentation II,2,,
Prerequisites: ME,"291, ME 324,",ME,,
ME 438W,Design Project II,3,,
ME 438W,Design Project II,3,,
ME 439,Heating Ventilating and Air Conditioning Design,3,,
Prerequisites: ME,"324,",ME,,
ME 440,Introduction to Computational Fluid Dynamics,3,,
ME 447,Design of Machine Elements II,3,,
ME 447,Design of Machine Elements II,3,,
ME 450,Finite Element Method,3,,
Energy and,"residual methods, 2D and 3D problems in",stress,,
Prerequisites: ME,223 and ME 324 or,instructor,,
ME 463,Automatic Controls,3,,
ME 463,Automatic Controls,3,,
ME 464,Mechatronics,3,,
Prerequisites: ME,"417,",ME,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
ME 466,Mechanical Engineering Experimentation III,2,,
ME 466,Mechanical Engineering Experimentation III,2,,
ME 466W,Mechanical Engineering Experimentation III,2,,
Prerequisites: ME,"344,",ME,,
ME 483,Aircraft Stability and Control,3,,
ME 491,In-Service,1-4,,
ME 492,Mechanical Engineering Seminar,1,Senior standing in Mechanical Engineering,
ME 492,Mechanical Engineering Seminar,1,,
ME 494,Global Experience in Engineering and Technology,1,,
and after,participation in the international experience (min.,2,,
ME 497,Internship,1-6,,
ME 499,Individual Study,1-6,,
MEDT 410,Clinical Hematology I,1-10,,
MEDT 411,Clinical Immunohematology I,1-10,,
MEDT 412,Clinical Immunology I,1-10,,
MEDT 413,Clinical Chemistry I,1-10,,
MEDT 414,Clinical Microbiology I,1-10,,
MEDT 415,Clinical Microscopy I,1-10,,
MEDT 416,Clinical Hematology II,1-10,,
MEDT 417,Clinical Immunohematology II,1-10,,
MEDT 418,Clinical Chemistry II,1-10,,
MEDT 419,Clinical Microbiology II,1-10,,
MEDT 420,Clinical Microscopy II,1-10,,
MEDT 499,Individual Study,1-6,,
MSL 101,Intro to the Army & Critical Thinking,1,,
MSL 102,Intro to the Profession of Arms,1,,
320 2024-2025,Undergraduate,Catalog,,
MSL 150,Leadership Lab,1,,
Corequisites: MSL,"101, MSL 102, MSL 201, MSL 202, MSL 299,",MSL,,
"MSL 302,","MSL 401, MSL 402,",MSL,,
MSL 201,Leadership & Decision Making II,2,,
MSL 202,Army Doctrine & Team Development,2,,
MSL 210,Army Physical Fitness,1,,
Physical Fitness,Test. This class is a pre-requisite for,MSL,,
MSL 212,Leadership and Teamwork,2,,
MSL 252,The Evolution of American Warfare,3,,
MSL 277,Cadet Professional Development Training,(CPDT)3,,
compete for,selection to attend one of 23 separate Army,courses.,Limited to Cadets enrolled in Army ROTC,
MSL 299,Individual Study,1-8,,
MSL 301,Training Management & the Warfighting,Function3,,
MSL 302,Applied Leadership in Small Unit Operations,3,,
Continuation of,MSL,301,,
Continuation of,MSL,301,,
MSL 366,Advanced Camp,3,,
This course,is a rigorous and demanding 35-day internship held,at,Limited to Cadets contracted with the US Army.,
MSL 401,The Army Officer,3,,
our MS,IV cadets who are our educational main effort; MS 401,and,,
officer transition.,In MS 401 Mission Command and ethics,is,,
Prerequisites: MSL,"301,",MSL,,
MSL 402,Company Grade Leadership,3,,
Prerequisites: MSL,"301,",MSL,,
MSL 403,Application of Physical Conditioning,1,,
development and,instruction of underclassmen. MSL,403,,
cardiovascular endurance,and upper and lower body strengths.,MSL,,
cardiovascular endurance,and upper and lower body strengths.,MSL,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
MSL 498,Cultural Understanding and,Language,,
MSL 498,Cultural Understanding and,Language,,
experience to,one of 42 different countries. Internship,will,,
and cultural,skills required to support global operations in,the,,Gold
MSL 499,Individual Study,1-8,,
MUSE 200W,Introduction to Museum Studies,4,,
MUSE 486,Workshop,1-6,,
MUSE 497,Internship,1-6,,
MUSE 499,Individual Study,1-6,,
MUSC 100,Concert Attendance,0,,
MUSC 101,Introduction to Music,3,,
MUSC 102,Pop Music USA: Jazz to Country to Blues,3,,
MUSC 103,Pop Music USA: R & B to MTV,3,,
black Rhythm,"and Blues in the 40’s, and through to",the,,
MUSC 105,Introduction to Music Education,3,,
MUSC 110,Fundamentals of Music,3,,
MUSC 111,Music Theory 1,2,,
MUSC 112,Music Theory 2,2,,
MUSC 112,Music Theory 2,2,,
MUSC 115,Musicianship 1 for BA/BSME,4,,
Part 1,"of a three-course sequence focusing on music theory, sightsinging, ear training, and",piano,,
MUSC 116,Musicianship 2 for BA/BSME,4,,
Part 2,"of a three-course sequence focusing on music theory, sightsinging, ear training, and",piano,,
MUSC 117,Musicianship 3 for BA/BSME,4,,
Part 3,"of a three-course sequence focusing on music theory, sightsinging, ear training, and",piano,,
MUSC 119,Class Piano I,3,,
MUSC 120,Music Money and Success,3,,
A survey,of commercially successful popular music from,roughly,,
MUSC 122,Introduction to the Music Industry,3,,
MUSC 128,"Artistic Enterprise- College,","Careers,",,
MUSC 128,"Artistic Enterprise- College,","Careers,",,
322 2024-2025,Undergraduate,Catalog,,
MUSC 190,Seminar in Music Careers,1,,
MUSC 191,Seminar in Music Industry Careers,1,,
MUSC 199,Admission to Major Interview,0,,
MUSC 209,Music Travel Tour,1-3,,
MUSC 211,Music Theory 3,2,,
MUSC 212,Music Theory 4,2,,
MUSC 215,Musicianship 3,1-2,,
MUSC 216,Musicianship 4,1-2,,
MUSC 217,Jazz Pedagogy and Improvisation,1,,
MUSC 219,Class Piano 2,1,,
A continuation,of MUSC 119 Class Piano 1. Mastery of,skills,,
A continuation,of MUSC 119 Class Piano 1. Mastery of,skills,,
MUSC 220,Piano Proficiency,0,,
MUSC 240,Music Technology,2,,
Technology applications,for the K-12,music,,
MUSC 245,Brass Pedagogy and Techniques,1,,
MUSC 246,String Pedagogy and Techniques,1,,
MUSC 247,Guitar Pedagogy and Techniques,1,,
MUSC 248,Woodwind Pedagogy and Techniques,1,,
MUSC 249,Percussion Pedagogy and Techniques,1,,
MUSC 255,Marching Band Techniques,2,,
MUSC 261,Introduction to Conducting,2,,
This course,is a prerequisite for Choral Musicianship,(MUS,,
MUS 402),and Instrumental Musicianship (MUS,411/MUS,,
MUSC 299,Upper-Level Admission Assessment,0,,
Prior to,"admission to 300- and 400-level classes,",students,,
MUSC 301W,Music History 1,3,,
from prehistory,through 1800. It examines the ways that,culture,,
Prerequisites: ENG,"101,",MUSC,,
MUSC 302W,Music History 2,3,,
Music from,1800 to the present. It examines the ways that,culture,,
Prerequisites: ENG,"101,",MUS,,
MUSC 303,Music Styles for the Music Educator I,3,,
Musical styles,of western culture prior to 1800. There is,a,,
focus on,developing the skills for teaching the content in,K-12,,
Prerequisites: MUS,"231, MUS 232,",ENG,,
MUSC 304,Music Styles after 1800 for the Music Educator,3,,
Musical styles,of western culture after 1800. There is a,particular,,
on developing,the skills for teaching the content in,K-12,,
Prerequisites: MUS,"231, MUS 232,",ENG,,
MUSC 305,Instrumental Pedagogy,3,,
MUSC 307,Music of the World,3,,Gold
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
MUSC 308,Women in Music,3,,
MUSC 309W,Music Travel Tour,3,,
MUSC 309W,Music Travel Tour,3,,
MUSC 315,Instrumental Methods 1,3,,
Part 1,of a three-course sequence in,instrumental,,
MUSC 316,Choral Methods 1,3,,
Part 1,of a three-course sequence in choral music,education,,
MUSC 317,Instrumental Lab Ensemble,3,,
MUSC 318,Choral Lab Ensemble,3,,
MUSC 320W,Musicpreneurship,3,,
MUSC 329,Seminar in Music Industry Careers,1-4,,
MUSC 331,Electronic Orchestration,3,,
MUSC 340,Materials and Methods of Teaching Music,2,,
MUSC 341,General Music K-12,3,,
leading to,licensure to teach General Music K-12. Music,majors,,
MUSC 342,General Music 6-12,2,,
leading to,licensure to teach General Music in,grades,,
MUSC 343,General Music Lab,3,,
MUSC 353,Diction for Singers,2,,
MUSC 402,Music of the Renaissance,3,,
MUSC 402,Music of the Renaissance,3,,
MUSC 403,Music of the Baroque Era,3,,
An intensive,investigation of the music written,from,,
MUSC 404,Music of the Classic Period,3,,
MUSC 405,Music of the 19th Century,3,,
MUSC 406,Music of the Modern Era,3,,
MUSC 406,Music of the Modern Era,3,,
MUSC 411,Form and Analysis,3,,
MUSC 412,Composition,1-3,Consent,
MUSC 414,Arranging (instrumentation/orchestration),3,,
MUSC 415,Choral Arranging,2,,
MUSC 416,Contrapuntal Techniques,3,,
Writing and,"analyzing 2-part, 3-part, and",4-part,,
MUSC 421,Project Development in the Music Industry,3,,
MUSC 430,Music Industry Composition Seminar,1,,
MUSC 431,Film Scoring and Multimedia,3,,
Prerequisites: MUSC,"111,",MUSC,,
MUSC 451,Vocal Literature,2,,
MUSC 452,Vocal Pedagogy and Literature,3,,
MUSC 455,Piano Pedagogy,1,,
MUSC 456,Piano Literature,3,,
324 2024-2025,Undergraduate,Catalog,,
MUSC 465,Choral Methods 2,3,,
Part 2,of a three-course sequence in,instrumental,,
MUSC 466,Choral Methods 3,3,,
Part 3,of a three-course sequence in choral,music,,
MUSC 471,Instrument Literature & Pedagogy,2,,
MUSC 475,Instrument Methods 2,3,,
MUSC 476,Instrumental Methods 3,3,,
Part 3,of a three-course sequence in,instrumental,,
MUSC 482,In-Service,1,,
MUSC 485,Selected Topics,1-4,,
MUSC 489,Workshop,1-4,,
MUSC 498,Internship,1-16,,
MUSC 499,Independent Study,1-4,,
MUSP 101,(0-1) Concert Choir,0-1,,
MUSP 102,University Chorale,0-1,,
MUSP 103,Chamber Singers,0-1,,
A select,group of approximately 20 singers who perform,works,,
MUSP 108,Contemporary Vocal Ensemble,0-1,,
MUSP 111,Music Productions for the Stage and Screen,"0,1",,
MUSP 114,(1.00) Vocal Ensemble,1,,
MUSP 121,Wind Ensemble,0-1,,
MUSP 122,Symphonic Band,0-1,,
MUSP 123,University Orchestra,0-1,,
MUSP 125,Jazz Ensemble,0-1,,
MUSP 126,Contemporary Instrumental Ensemble,0-1,,
MUSP 131,Maverick Machine Athletic Band,0-1,,
MUSP 133,Percussion Ensemble,0-1,,
MUSP 135,Theatre Orchestra,0-1,,
MUSP 139,Instrumental Ensemble,0-1,,
MUSP 150,Studio Class,0,,
MUSP 151,"Private Voice 1 1,",3,Permission of Instructor,
MUSP 152,Introduction to Vocal Studies,1,,
MUSP 154,Private Study Jazz,1,,
MUSP 155,"Private Piano 1 1,",3,Permission of instructor,
MUSP 156,"Private Harpsichord 1 1,",3,Permission of instructor,
MUSP 157,"Private Organ 1 1,",3,Permission of instructor,
MUSP 161,"Private Trumpet 1 1,",3,Permission of instructor,
MUSP 162,"Private Horn 1 1,",3,Permission of instructor,
MUSP 163,"Private Trombone 1 1,",3,Permission of instructor,
MUSP 164,"Private Euphonium 1 1,",3,Permission of instructor,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
MUSP 165,"Private Tuba 1 1,",3,Permission of instructor,
MUSP 171,"Private Violin 1 1,",3,Permission of Instructor,
MUSP 172,"Private Viola 1 1,",3,Permission of Instructor,
MUSP 173,"Private Cello 1 1,",3,Permission of Instructor,
MUSP 174,"Private Double Bass 1 1,",3,Permission of Instructor,
MUSP 176,"Private Classical Guitar 1 1,",3,Permission of Instructor,
MUSP 177,Group Instruction in Guitar,3,,
MUSP 178,"Private Electric Guitar 1 1,",3,Permission of Instructor,
MUSP 179,"Private Electric Bass 1 1,",3,Permission of Instructor,
MUSP 181,"Private Flute 1 1,",3,Permission of instructor,
MUSP 182,"Private Oboe 1 1,",3,Permission of instructor,
MUSP 183,"Private Clarinet 1 1,",3,Permission of instructor,
MUSP 184,"Private Saxophone 1 1,",3,Permission of instructor,
MUSP 185,"Private Bassoon 1 1,",3,Permission of instructor,
MUSP 186,"Private Percussion 1 1,",3,Permission of instructor,
MUSP 190,Private Secondary Instrument,1,,
MUSP 191,"Private Instrument 1 1,",3,Permission of Instructor,
MUSP 201,Concert Choir,0-1,,
MUSP 202,University Chorale,0-1,,
MUSP 203,Chamber Singers,0-1,,
MUSP 208,Contemporary Vocal Ensemble,0-1,,
MUSP 211,Music Productions for the Stage and Screen,0-1,,
MUSP 214,Vocal Ensemble,0-1,,
MUSP 215,Collaborative Piano,1,,
MUSP 221,Wind Ensemble,0-1,,
MUSP 222,Symphonic Band,0-1,,
MUSP 223,University Orchestra,0-1,,
MUSP 225,Jazz Mavericks,0-1,,
MUSP 226,Contemporary Instrumental Ensemble,0-1,,
MUSP 233,Percussion Ensemble,0-1,,
MUSP 235,Theatre Orchestra,0-1,,
MUSP 239,Instrumental Ensemble,0-1,,
MUSP 251,"Private Voice 2 1,",3,,
MUSP 255,"Private Piano 2 1,",3,Permission of Instructor,
MUSP 256,"Private Harpsichord 2 1,",3,Permission of instructor,
326 2024-2025,Undergraduate,Catalog,,
MUSP 257,"Private Organ 2 1,",3,Permission of Instructor,
MUSP 261,"Private Trumpet 2 1,",3,,
MUSP 262,"Private Horn 2 1,",3,Permission of Instructor,
MUSP 263,"Private Trombone 2 1,",3,Permission of Instructor,
MUSP 264,"Private Euphonium 2 1,",3,Permission of Instructor,
MUSP 265,"Private Tuba 2 1,",3,Permission of Instructor,
MUSP 271,"Private Violin 2 1,",3,,
MUSP 272,"Private Viola 2 1,",3,Permission of instructor,
MUSP 273,"Private Cello 2 1,",3,Permission of instructor,
MUSP 274,"Private Double Bass 2 1,",3,Permission of instructor,
MUSP 276,"Private Classical Guitar 2 1,",3,Permission of Instructor,
MUSP 278,"Private Electric Guitar 2 1,",3,Permission of instructor,
MUSP 279,"Private Electric Bass 2 1,",3,Permission of Instructor,
MUSP 281,"Private Flute 2 1,",3,,
MUSP 282,"Private Oboe 2 1,",3,Permission of instructor,
MUSP 283,"Private Clarinet 2 1,",3,Permission of instructor,
MUSP 284,"Private Saxophone 2 1,",3,Permission of instructor,
MUSP 285,"Private Bassoon 2 1,",3,Permission of instructor,
MUSP 286,"Private Percussion 2 1,",3,Permission of instructor,
MUSP 291,"Private Instrument 2 1,",3,Permission of instructor,
MUSP 299,Sophomore Recital/Project,0,Permission of instructor,
MUSP 301,Concert Choir,0-1,,
MUSP 301,Concert Choir,0-1,,
MUSP 302,University Chorale,0-1,,
MUSP 303,Chamber Singers,0-1,,
MUSP 308,Contemporary Vocal Ensemble,0-1,,
MUSP 311,Music Productions for the Stage and Screen,0-1,,
MUSP 314,Vocal Ensemble,0-1,,
MUSP 315,Collaborative Piano,1,,
MUSP 316,Accompanying for Choral,Music,,
MUSP 316,Accompanying for Choral,Music,Permission of instructor,
MUSP 317,Small Vocal Ensemble and Solo Accompanying,1,Permission of instructor,
MUSP 321,Wind Ensemble,0-1,,
www.mnsu.edu 2024-2025,Undergraduate,Catalog,,
MUSP 322,Symphonic Band,0-1,,
MUSP 323,University Orchestra,0-1,,
MUSP 325,Jazz Ensemble,0-1,,
MUSP 326,Contemporary Instrumental Ensemble,0-1,,
MUSP 331,Maverick Machine Athletic Band,0-1,,
MUSP 333,Percussion Ensemble,0-1,,
MUSP 335,Theatre Orchestra,1,,
MUSP 339,Instrumental Ensemble,0-1,,
MUSP 351,"Private Voice 3 1,",3,Permission of Instructor,
MUSP 355,"Private Piano 3 1,",3,Permission of Instructor required.,
MUSP 356,"Private Harpsichord 3 1,",3,Permission of Instructor required.,
MUSP 357,"Private Organ 3 1,",3,Permission of Instructor required.,
MUSP 358,"Private Contemporary Commercial Voice 3 1,",3,,
MUSP 361,"Private Trumpet 3 1,",3,Permission of Instructor,
MUSP 362,"Private Horn 3 1,",3,Permission of Instructor,
MUSP 363,"Private Trombone 3 1,",3,Permission of Instructor,
MUSP 364,"Private Euphonium 3 1,",3,Permission of Instructor,
MUSP 365,"Private Tuba 3 1,",3,Permission of Instructor,
MUSP 371,"Private Violin 3 1,",3,Permission of instructor,
MUSP 372,"Private Viola 3 1,",3,Permission of instructor,
MUSP 373,"Private Cello 3 1,",3,Permission of instructor,
MUSP 374,"Private Double Bass 3 1,",3,Permission of instructor,
MUSP 376,"Private Classical Guitar 3 1,",3,Permission of instructor,
MUSP 378,"Private Electric Guitar 3 1,",3,Permission of instructor,
MUSP 379,"Private Electric Bass 3 1,",3,Permission of instructor,
MUSP 381,"Private Flute 3 1,",3,"Upper-Level Jury, and consent, permission of instructor.",
MUSP 382,"Private Oboe 3 1,",3,Permission of Instructor.,
MUSP 383,"Private Clarinet 3 1,",3,Permission of Instructor.,
