Course Number,Course Name,Credit Count,Prerequisites,Color Group,General Education Goal Area
MEDT 410,"Clinical Hematology I 1-10 credits
Theory of blood cell formation; disease states; hemostasis, microscopic
examination of blood/bone marrow films; practical experience with
instruments and techniques which determine major hematologic and
clotting parameters; quality control.
MEDT 411 Clinical Immunohematology I 1-10 credits
Major blood group systems; principles and procedures for antigen/
antibody detection, identification; donor blood collection, preservation,
processing; component therapy; transfusion reaction evaluation; Rh
immune globulin; quality control.
MEDT 412 Clinical Immunology I 1-10 credits
Antigen/antibody structure function and interaction; basic principles
and procedures of humoral and cellular immunology; performance and
clinical correlation of serological testing; quality control.
MEDT 413 Clinical Chemistry I 1-10 credits
Identification and quantification of specific chemical substances in
blood and body fluids by analytical techniques; clinical correlation with
disease states; principles of instrumentation; data processing; toxicology;
quality control.
MEDT 414 Clinical Microbiology I 1-10 credits
Theory and techniques of cultivation, isolation and identification of
bacteria, fungi, parasites and viruses; determination of sensitivity
to antimicrobial agents; clinical correlation to disease states, asepis;
environmental monitoring; quality control.
MEDT 415 Clinical Microscopy I 1-10 credits
Theory of renal function in health and disease; renal function tests
including chemical and microscopic examination of urine; analysis
of fecal specimens, gastric, spinal fluid and other body fluids;
quality control.
MEDT 416 Clinical Hematology II 1-10 credits
A continuation of Clinical Hematology I
MEDT 417 Clinical Immunohematology II 1-10 credits
A continuation of Clinical Immunohematology I.
MEDT 418 Clinical Chemistry II 1-10 credits
A continuation of Clinical Chemistry I.
MEDT 419 Clinical Microbiology II 1-10 credits
A continuation of Clinical Microbiology I.
MEDT 420 Clinical Microscopy II 1-10 credits
A continuation of Clinical Microscopy I.
MEDT 499 Individual Study 1-6 credits
Related topics in medical technology.
Military Science and Leadership
MSL 101 Intro to the Army & Critical Thinking 1 credit
Introduces Cadets to the personal challenges and competencies critical
for effective leadership. Cadets learn how the personal development of
life skills such as critical thinking, time management, goal setting, stress
management, and comprehensive fitness relate to leadership, and the
Army profession.
MSL 102 Intro to the Profession of Arms 1 credit
Cadets will learn how Army ethics and values shape the Army and the
specific ways that these ethics are inculcated into Army culture. Cadets
can expect to explore the seven Army Values, Warrior Ethos, explore the
Profession of Arms, Army Leadership and critical communication
320 2024-2025 Undergraduate Catalog www.mnsu.edu
MSL 150 Leadership Lab 1 credit
This class is the associated leadership lab for the MSL classes. It is the
hands-on portion where individual and collective military tasks are
practiced and leadership lessons are applied. Students must be enrolled
in ROTC to take this course.
Corequisites: MSL 101, MSL 102, MSL 201, MSL 202, MSL 299, MSL 301,
MSL 302, MSL 401, MSL 402, MSL",499,N/A,N/A,N/A
MSL 201,Leadership & Decision Making II,2,N/A,N/A,N/A
MSL 202,Army Doctrine & Team Development,2,N/A,N/A,N/A
MSL 210,"Army Physical Fitness 1 credit
This class is open to all students. Please note, this is a physically
demanding class. It is a comprehensive fitness program based on the
latest military fitness techniques and principles. Students participate in
and learn the components of an effective physical fitness program, with
emphasis on the development of an individual fitness program and the
role of exercise and fitness in one’s life. In addition, students will achieve
the highest standards of physical fitness in preparation for the Army
Physical Fitness Test. This class is a pre-requisite for MSL 403.
MSL 212 Leadership and Teamwork",2,N/A,N/A,N/A
MSL 252,The Evolution of American Warfare,3,N/A,N/A,N/A
MSL 277,"Cadet Professional Development Training (CPDT)3 credits
This course is devoted to the study and practical application of the Army
profession and Army leadership development through first-hand service
with real Army units on actual Army installations. Qualified cadets
compete for selection to attend one of 23 separate Army courses. Note
selection is very competitive and each Army-sanctioned course is very
rigorous. Once selected, cadets hone their leadership and individual
skills during two to four weeks of training and education. Possible
courses include Airborne school, Air Assault school, Leader’s Training
Course, and Cadet Troop Leader Training.
Prerequisites: Limited to Cadets enrolled in Army ROTC
MSL 299 Individual Study 1-8 credits
Department chair approval required.
MSL 301 Training Management & the Warfighting Function3 credits
Cadets will study, practice, and apply the fundamentals of Army
Leadership, Officership, Army Values and Ethics, Personal Development,
and small unit tactics at the platoon level. At the conclusion of this
course, Cadets will be capable of planning, coordinating, navigating,
motivating and leading a squad and platoon in the execution of a
mission during a classroom PE, a Leadership Lab, or during a Leader
Training Exercise (LTX).
MSL 302 Applied Leadership in Small Unit Operations",3,N/A,N/A,N/A
MSL 301,"course.
Prerequisites: MSL",301,N/A,N/A,N/A
MSL 366,Advanced Camp,3,N/A,N/A,N/A
MSL 401,The Army Officer,3,N/A,N/A,N/A
MSL 302,MSL 402 Company Grade Leadership,3,N/A,N/A,N/A
MSL 498,"Cultural Understanding and Language Proficiency
Internship",3,N/A,N/A,N/A
MSL 499,"Individual Study 1-8 credits
Department chair approval required. Limited to ROTC cadets who
executed an enlistment contract with the U.S. Army.
Museum Studies
MUSE 200W Introduction to Museum Studies",4,N/A,N/A,N/A
MUSE 486,"Workshop 1-6 credits
A brief, intensive or hands on experience based in museum best
practices, theories, and methods. Variable topics.
MUSE 497 Internship 1-6 credits
Arranged internship allows students to have a hands-on experience
applying theories and methodology from course work in the field to area
of interest. Requires coordination with a faculty member.
MUSE 499 Individual Study 1-6 credits
This course allows pursuit of individual avenues of study that may not
be offered in the curriculum and for advanced level pursuit of special
projects of research on an independent basis. Requires coordination with
a faculty member.
Music General
MUSC 100 Concert Attendance",0,N/A,N/A,N/A
MUSC 101,Introduction to Music,3,N/A,N/A,N/A
MUSC 102,Pop Music USA: Jazz to Country to Blues,3,N/A,N/A,N/A
MUSC 103,Pop Music USA: R & B to MTV,3,N/A,N/A,N/A
MUSC 105,Introduction to Music Education,3,N/A,N/A,N/A
MUSC 110,Fundamentals of Music,3,N/A,N/A,N/A
MUSC 111,Music Theory 1,2,N/A,N/A,N/A
MUSC 112,Music Theory 2,2,N/A,N/A,N/A
MUS 131,MUSC 115 Musicianship 1 for BA/BSME,4,N/A,N/A,N/A
MUSC 116,Musicianship 2 for BA/BSME,4,N/A,N/A,N/A
MUSC 117,Musicianship 3 for BA/BSME,4,N/A,N/A,N/A
MUSC 119,Class Piano I,3,N/A,N/A,N/A
MUSC 120,Music Money and Success,3,N/A,N/A,N/A
MUSC 122,Introduction to the Music Industry,3,N/A,N/A,N/A
MUSC 128,"Artistic Enterprise- College, Careers, and
Creativity",3,N/A,N/A,N/A
MUSC 190,"Seminar in Music Careers 1 credit
This course will provide an overview of various music careers and will
examine the attitudes and behaviors of successful professional musicians.
MUSC 191 Seminar in Music Industry Careers 1 credit
The Seminar in Music Careers is a broad overview of the exciting
opportunities available to graduates interested in pursuing various
careers within the music space. Sectors discussed will include the record
industry, publishing and licensing, live entertainment, hospitality,
education, non-profit organizations, and more. Class discussions will
focus on balancing the types of jobs available while working with
students to understand how to match their interests and abilities to
appropriate opportunities. Additionally, students will also develop their
own professional digital profiles to prepare for various career paths.
Personal websites, social-media, and profiles on major job-sharing
platforms like LinkedIn will be utilized.
MUSC 199 Admission to Major Interview",0,N/A,N/A,N/A
MUSC 209,"Music Travel Tour 1-3 credits
Prepare for, and participate in, a musical tour. Destinations will vary
with each offering, and may include international experiences. Prior
to travel, class sessions will deal with the music and culture of the
destination. There will be additional travel expenses associated with the
class. This class may be repeated for credit.
MUSC 211 Music Theory 3",2,N/A,N/A,N/A
MUSC 212,Music Theory 4,2,N/A,N/A,N/A
MUSC 215,"Musicianship 3 1-2 credits
Part III of the four-semester sequence focusing on sight-singing
and ear training.
MUSC 216 Musicianship 4 1-2 credits
Part IV of the four-semester sequence focusing on sight-singing
and ear training.
MUSC 217 Jazz Pedagogy and Improvisation 1 credit
Introduction to the basic concepts of jazz pedagogy/theory and
improvisation used in teaching and playing jazz and contemporary
music. Fall, Spring
MUSC 219 Class Piano 2 1 credit
A continuation of MUSC 119 Class Piano 1. Mastery of skills (technique,
scales and chord progressions, solo playing, and ensemble playing) are
demonstrated over the semester.
Prerequisites: MUSC",119,N/A,N/A,N/A
MUSC 220,Piano Proficiency,0,N/A,N/A,N/A
MUSC 240,Music Technology,2,N/A,N/A,N/A
MUSC 245,"Brass Pedagogy and Techniques 1 credit
Instrumental music education majors only. Emphasis on pedagogical
methods and techniques of individual instruments.
MUSC 246 String Pedagogy and Techniques 1 credit
Instrumental music education majors only. Emphasis on pedagogical
methods and techniques of individual instruments.
MUSC 247 Guitar Pedagogy and Techniques 1 credit
The basics of establishing and maintaining a guitar ensemble or program
in a school situation.
MUSC 248 Woodwind Pedagogy and Techniques 1 credit
Instrumental music education majors only. Emphasis on pedagogical
methods and techniques of individual instruments.
MUSC 249 Percussion Pedagogy and Techniques 1 credit
Instrumental music education majors only. Emphasis on pedagogical
methods and techniques of individual instruments.
MUSC 255 Marching Band Techniques",2,N/A,N/A,N/A
